transaction_id,timestamp,amount,hour_of_day,day_of_week,is_weekend,merchant_category,device_type,location_country,new_device,transaction_count_1h,transaction_count_24h,time_since_last_transaction,is_unusual_amount,customer_age_bucket,account_age_days,is_home_location,device_risk_score,merchant_risk_score,account_risk_score,amount_log,amount_zscore,avg_transaction_amount_24h,location_change_distance,is_trusted_merchant,is_fraud
TXN00005541,2024-07-26 12:45:00,112.848242326668,5,3,0,Travel,Mobile App,Abroad,0,3,3,1169,1,26-35,857,1,0.30307948467198387,0.42701010170043685,0.5057054036584603,4.655737532888529,-0.06026545048269692,532.3310589574287,790.7153278598136,1,1
TXN00005542,2024-10-02 10:01:00,73.43934110411055,5,4,0,Travel,Mobile App,India,0,7,5,1225,0,26-35,787,1,0.44269822220131516,0.27999002383924676,0.5555769526315144,5.074048497552928,-1.2189266708797173,1784.34781156102,406.34336015004857,0,0
TXN00005543,2024-02-15 03:50:00,165.2235372179432,0,4,1,Entertainment,Web,India,0,1,46,591,0,36-45,3272,0,0.9515814238609357,0.5551683743890087,0.5154534694482767,4.785185483782461,0.5479839926470039,1370.8471432447636,498.7349557264982,1,0
TXN00005544,2024-04-24 04:04:00,325.8371427279163,21,3,0,Online Shopping,POS Terminal,India,0,7,10,1433,0,18-25,3460,0,0.5804566649434231,0.9347597460220077,0.0036425904745875926,2.4444041721172556,-0.6909510542326657,3064.425374747358,334.6026442727613,1,0
TXN00005545,2024-05-24 00:37:00,566.3825805856271,20,1,1,Fuel,POS Terminal,India,0,4,22,524,0,26-35,1094,0,0.945804860110764,0.1740692186072612,0.15580031091614122,3.4933895570921174,-0.20829400462683673,3208.9673184467947,812.8383134983249,0,0
TXN00005546,2024-11-29 03:02:00,764.0529073930406,8,3,0,Online Shopping,Mobile App,India,0,1,19,846,0,26-35,2229,1,0.17478422574864283,0.9326872260298046,0.9130549897293773,5.019257595150279,-0.5083461486023296,2810.3654193835882,392.56851436182706,0,0
TXN00005547,2024-10-17 19:39:00,151.2126072583204,3,6,0,Entertainment,Mobile App,Abroad,1,7,17,84,1,46-55,342,0,0.20822241995209623,0.8000727491597739,0.7526880769408264,6.913691696976666,0.24566297113993532,4611.729620171208,689.7447155237339,0,1
TXN00005548,2024-03-14 01:05:00,1.8639810145097784,5,4,0,Fuel,POS Terminal,India,0,1,13,301,0,36-45,1556,0,0.5732824309364479,0.6382232787298597,0.3708851877180326,5.330579488567888,1.1898603697685064,2599.8909420067935,841.9412098500305,0,0
TXN00005549,2024-01-26 06:44:00,16.133842142740246,22,2,1,Entertainment,Mobile App,India,0,3,0,933,0,18-25,3412,1,0.0433844440423945,0.516836817142282,0.18267259257618162,3.3820002092580075,-1.0037131108048345,3888.692774434838,807.3281896227849,1,0
TXN00005550,2024-02-08 07:42:00,2659.09325590284,3,6,0,Grocery,Mobile App,Abroad,1,1,40,1270,1,36-45,651,0,0.09988084977628309,0.5523825618909347,0.5859320680285313,4.309449580047426,-0.6910595111403514,2739.006590309888,631.2308093762664,1,1
TXN00005551,2024-07-23 22:55:00,73.51717966874516,4,1,1,ATM,Web,India,0,5,37,286,1,46-55,1275,0,0.9690309872007526,0.30085684060640117,0.3442350437187125,5.7888416556902875,0.2677525904000613,653.707893827591,179.38956440720688,1,0
TXN00005552,2024-08-28 06:32:00,4258.827727461333,0,5,0,Fuel,Mobile App,India,1,2,22,409,0,18-25,1179,0,0.10180686383043092,0.5687601101590534,0.1683103641835536,5.291940424545668,-0.4684823736746468,3763.3690954324084,899.3878759426655,1,0
TXN00005553,2024-06-05 13:41:00,25.585587524671,14,3,1,Fuel,Web,Abroad,0,6,30,488,0,36-45,904,0,0.7575892380213257,0.48966192464606784,0.5153474079071008,2.2286513766287936,-0.7556249689733238,438.0813859111959,409.6822171860486,0,0
TXN00005554,2024-12-05 00:35:00,5573.207786371823,4,4,1,Grocery,Web,India,0,5,13,92,1,46-55,839,0,0.6962226642537865,0.45117741543149203,0.018227306749494687,5.099728853480097,1.3351485489476729,740.4867744420911,761.0927124064051,1,0
TXN00005555,2024-04-10 06:15:00,54.433688139323074,19,5,0,Restaurant,POS Terminal,India,0,0,6,337,0,26-35,1438,0,0.7527664914603921,0.0633587623083961,0.4353626592293458,2.9285262664759912,-0.6270805620019445,674.63502049581,446.36343406016044,0,0
TXN00005556,2024-08-19 20:47:00,23.582229398389206,5,4,1,Grocery,Mobile App,India,0,8,48,1050,0,55+,3319,0,0.5695654479476459,0.6171399269255536,0.007276056012948118,5.662558302532147,-1.300243636408291,4758.225137447702,785.5958718319931,1,0
TXN00005557,2024-11-23 03:08:00,13.153224277589189,4,4,0,Entertainment,Mobile App,India,0,6,5,47,0,36-45,113,1,0.5478142912020983,0.15690543170873694,0.6826052627638073,2.332965585712423,0.036306198428312446,3558.9854297011993,266.07295164652845,1,0
TXN00005558,2024-01-25 10:27:00,204.32420122124626,16,2,0,Grocery,Web,India,1,0,47,807,0,36-45,1518,0,0.5759035893703076,0.46489882020522055,0.6673564994247663,4.532107911723344,-0.5633960764501421,4635.206476427301,423.9545116170047,1,0
TXN00005559,2024-01-27 10:50:00,3.2345573738267706,17,1,0,Travel,Mobile App,India,0,3,22,596,0,26-35,2557,0,0.028557165469424994,0.2896191016188042,0.5497056881842569,4.602040810382773,0.16867958544487632,2122.6405170267944,424.15433941188087,1,0
TXN00005560,2024-11-22 09:04:00,18.18302633862718,3,3,0,Fuel,Web,India,0,3,39,491,0,46-55,2086,1,0.7379426561393149,0.8993242884559454,0.4056946206160149,4.807901983309198,1.645186872447929,4359.362680803957,482.10632721276914,1,0
TXN00005561,2024-08-08 22:54:00,49.14802367282383,23,1,0,Grocery,USSD,India,1,5,12,392,0,36-45,793,1,0.3681214769577861,0.6689478450710982,0.06818629610232962,2.9557414424817,0.2956655065360162,4386.517202873137,368.6810888708748,1,0
TXN00005562,2024-02-17 16:13:00,0.5970982674243702,20,4,0,Online Shopping,Mobile App,Abroad,1,2,21,631,0,55+,636,0,0.7502296996402278,0.27514803949593725,0.7600730011433716,3.3737404221345515,1.3350896825929406,2179.584419211738,852.5938044442327,1,0
TXN00005563,2024-09-29 01:30:00,44.93101205585093,22,2,0,Grocery,Mobile App,India,0,1,17,1436,0,26-35,2744,0,0.9194103149788762,0.9242257786718434,0.24098912741824807,5.472587998904208,-0.4984972578230271,215.1559176062568,483.4811861471112,0,0
TXN00005564,2024-07-03 20:26:00,1704.4419733350646,1,5,0,ATM,Mobile App,India,0,2,32,1167,0,36-45,2739,0,0.18487607453420574,0.5617431765149963,0.4357195879629209,4.565316291412448,-0.6124942013845499,1877.610459918071,404.9136210176946,0,0
TXN00005565,2024-05-14 11:26:00,129.52968219039346,7,6,0,Healthcare,USSD,India,0,3,10,465,0,36-45,2574,1,0.26518939392654917,0.42376068304805614,0.13917642196839586,3.9737500709912243,-1.2042293274380045,1392.9397151557284,440.1681029282156,1,0
TXN00005566,2024-07-26 21:05:00,14.642213478707955,4,2,0,Grocery,Web,India,0,7,6,347,0,36-45,2077,1,0.4175815600567664,0.18210815491289956,0.5954587287804299,6.125433956502644,0.4420180545733742,931.0840934718881,525.2527334983887,0,0
TXN00005567,2024-07-18 10:06:00,20.994266762643296,3,4,1,Grocery,Web,India,0,7,39,666,0,36-45,1815,0,0.7454563969352085,0.32637556597731865,0.634131268036484,3.511107414049064,-1.31107461967904,3181.810800319788,123.54375445751053,1,0
TXN00005568,2024-05-01 08:30:00,107.15654781783626,21,1,1,Healthcare,Mobile App,India,1,0,43,821,1,18-25,2508,1,0.3201322086419426,0.041527926553748706,0.594048358224994,3.4959001011160713,1.290513357032779,1781.1528928115051,374.39369444164026,0,0
TXN00005569,2024-06-30 01:10:00,19.658419703130857,13,5,1,ATM,Mobile App,India,0,8,45,234,1,36-45,3570,0,0.5430280730789002,0.4379234960493089,0.07411373553981049,5.753747781514156,-2.3504419447663176,3675.1204408871263,402.7404223944351,1,0
TXN00005570,2024-06-10 08:00:00,139.3682343371793,3,1,0,Restaurant,Mobile App,India,0,3,28,655,0,26-35,2823,1,0.6341540434112295,0.20232172985085572,0.953533234670831,7.196785052130887,0.37394554579790246,2749.926998332004,502.61530481216744,0,0
TXN00005571,2024-09-12 07:38:00,18.5793283373509,7,2,0,Travel,Mobile App,India,0,3,0,1015,0,26-35,3015,0,0.30175672054603375,0.3064875004018437,0.5218902913511679,0.9251990399070303,-0.8950345206169168,4295.42240864641,30.97814357196327,0,0
TXN00005572,2024-02-23 02:38:00,7.03863760190007,2,5,0,Restaurant,Mobile App,India,0,3,38,1044,0,26-35,1590,0,0.007205703909387906,0.8647041005989049,0.5085649630679288,5.142560761347251,1.4548936490618263,333.7904700809314,854.2554990194365,1,0
TXN00005573,2024-10-08 12:17:00,579.1669961248548,13,0,0,Travel,Mobile App,India,0,6,48,209,0,18-25,288,1,0.38148046483793396,0.3381097641809694,0.6213164928278223,6.860164031626536,-0.10427915792547265,1536.8410009564338,101.62824465485254,0,0
TXN00005574,2024-03-29 06:21:00,225.44574592016963,17,2,1,Restaurant,Mobile App,India,0,1,24,89,0,18-25,2592,1,0.1536881530891504,0.8102206461319237,0.5948870160906096,3.627336717762146,0.04621206606606896,3860.015318357273,265.3063377220293,1,0
TXN00005575,2024-09-04 19:23:00,1.2499968872835268,22,5,1,Online Shopping,USSD,India,1,6,33,1135,0,18-25,1761,1,0.8248357247048509,0.8697084803009324,0.24982784027217952,3.7816150641237867,-0.828076575529177,3511.679393791194,740.7796773345575,0,0
TXN00005576,2024-12-09 10:07:00,27.834705784364218,11,2,0,ATM,POS Terminal,India,0,9,25,85,1,26-35,2579,0,0.764487283216343,0.42321003575069316,0.44461525976409033,3.9883584918345902,0.13251846239915466,4512.17629828915,176.4162298017594,0,0
TXN00005577,2024-09-07 23:37:00,439.60577481892767,14,3,0,Online Shopping,Mobile App,India,1,1,43,1297,0,26-35,330,0,0.7535376319060347,0.970677932113849,0.33928392371564675,5.096991930248417,-0.14411671716890392,3984.523769639528,597.3562453019307,0,0
TXN00005578,2024-04-01 20:43:00,39.16246333843271,19,2,1,Online Shopping,Mobile App,India,0,2,14,612,1,18-25,3225,1,0.6826576818827682,0.4092137220755555,0.6363842213331793,1.812884327924769,-0.6234640995819384,1968.7320443211618,453.6365850287517,0,0
TXN00005579,2024-09-30 05:25:00,17.096973447035957,19,6,1,Entertainment,POS Terminal,Abroad,0,4,28,290,1,36-45,66,1,0.156177648341164,0.8142895973619466,0.17747626744823852,3.3981153863381914,-0.22687134674428588,3491.3789246111464,194.84110222266636,0,0
TXN00005580,2024-09-21 15:56:00,32.94738040190976,8,0,0,Online Shopping,POS Terminal,India,1,0,24,1016,0,36-45,1599,1,0.7513649788694385,0.9526276836290783,0.037924381833781884,1.3908733583578672,-1.1472597245844451,2881.5840895721426,876.3209521832553,0,0
TXN00005581,2024-11-02 18:38:00,68.15842780325208,1,5,0,ATM,Web,India,1,7,5,1388,0,55+,3545,0,0.6295174255056789,0.008890653771479684,0.6382145671150152,1.6259848969906727,1.7776855847570914,1456.150690927812,934.2383270443732,1,0
TXN00005582,2024-03-11 11:29:00,38.11960043729542,0,5,0,Fuel,Mobile App,India,0,5,26,394,0,46-55,140,0,0.89958667437519,0.3555095063686191,0.6058078920205948,7.417475865132136,0.45522644627879016,1406.0657672081286,257.35665839329215,0,0
TXN00005583,2024-02-03 04:19:00,46.277072602815686,14,2,0,Fuel,Mobile App,India,1,3,3,1247,0,46-55,2940,0,0.39336440000531836,0.7695120359438853,0.8454323011112486,2.309575131065162,0.011735498213276024,3006.8824506392175,523.2205927818947,0,0
TXN00005584,2024-09-03 02:28:00,40.45217614558961,22,1,1,Restaurant,POS Terminal,India,0,2,3,75,0,46-55,1270,0,0.8249753269270766,0.8298169276299956,0.12001765778845308,3.8581362608805367,0.3252990203075863,404.060914359905,187.76653746172755,1,0
TXN00005585,2024-10-13 22:06:00,7.789394885304291,14,3,0,Online Shopping,POS Terminal,India,0,6,43,1309,1,46-55,159,0,0.398518164894866,0.8526279564538547,0.6771196452896494,3.3283876222541613,-0.05891112942228232,515.1420479307857,228.42970033954134,1,0
TXN00005586,2024-06-21 18:55:00,17.569893505602955,5,6,0,Healthcare,Web,Abroad,0,5,42,1427,1,36-45,1382,1,0.02126591984948023,0.7609073566279527,0.1159533789312519,5.398948825451114,2.038043389744334,3048.636952279022,220.2248237397436,0,1
TXN00005587,2024-09-18 22:58:00,6.1724012746641534,2,3,0,Restaurant,POS Terminal,India,1,8,41,1110,1,18-25,2171,0,0.8436206242530263,0.3276276430041629,0.10783701679677138,4.372031691980838,1.1596342078808006,544.3220719161602,227.29840645070644,1,0
TXN00005588,2024-09-07 23:37:00,141.82974275325196,4,2,0,Online Shopping,Mobile App,Abroad,0,1,36,1432,1,36-45,2678,0,0.6329198779909918,0.8031464281887964,0.02710457717324566,3.313854711891654,-0.8994409000910945,156.6778964267119,748.9565822872437,1,1
TXN00005589,2024-06-26 01:17:00,175.13043895557811,3,3,0,Restaurant,Mobile App,India,0,5,49,104,0,46-55,508,0,0.313041537990669,0.565633240054973,0.025610770340977362,0.4517388364052264,0.3419334918431168,4648.363697910777,241.26194740107698,1,0
TXN00005590,2024-04-10 22:44:00,8.30945203329418,17,3,0,Grocery,Mobile App,India,0,9,27,551,1,18-25,3130,1,0.6550620540153048,0.19633053045856974,0.027688253304160138,3.761686776488651,1.364644160424688,3328.4091340109494,198.67292567051464,1,0
TXN00005591,2024-07-31 20:41:00,5.039808407536983,2,2,0,ATM,Mobile App,Abroad,0,0,35,1417,1,46-55,3115,1,0.36756978865089684,0.20018192077107932,0.8663277341838308,4.978683362900534,-1.390984516444794,1405.903248438825,318.2413816712325,1,1
TXN00005592,2024-05-18 03:10:00,9.557840454445873,17,0,1,Online Shopping,USSD,India,0,3,20,1373,0,18-25,1849,0,0.2015761164269333,0.22177345453308417,0.6927564975129252,3.0411743318306903,0.22745080771623402,4574.806231127995,801.9553268673992,0,0
TXN00005593,2024-08-17 03:23:00,902.1737100557265,20,5,0,Travel,POS Terminal,India,0,3,2,816,0,18-25,797,1,0.9073963207067954,0.1667765249791846,0.19975412417855576,4.485925753577031,-0.08755193431383737,3694.9531877454183,588.4083835455112,0,0
TXN00005594,2024-04-11 20:52:00,29.188718093935798,9,2,0,Entertainment,Mobile App,India,0,8,16,298,0,36-45,2213,0,0.19592196811302387,0.3008038140141015,0.6387487402626653,1.4843702199612816,0.027343223575270238,2556.0824166817783,354.24874084657966,1,0
TXN00005595,2024-01-22 03:41:00,35.58165182244543,20,1,0,Online Shopping,Mobile App,India,0,8,30,475,0,36-45,1096,0,0.2956150034046465,0.7365194330035736,0.37602219450148044,2.8293071332744075,-0.7940995179740455,283.3370024667559,943.2487665134271,1,0
TXN00005596,2024-01-07 13:52:00,11.073712338712278,7,4,0,Online Shopping,Mobile App,India,0,7,24,860,0,46-55,2114,1,0.6528739589090768,0.9279559376010758,0.8515667078839992,5.633053513737558,0.39589723355738077,2991.4854492844606,998.716668581745,0,0
TXN00005597,2024-03-18 19:16:00,171.29917910526063,17,0,0,ATM,Mobile App,India,0,7,33,429,0,36-45,3640,0,0.7248059603244995,0.24406245732697396,0.17180823883344043,2.337964182352572,-1.2736210768533323,4028.1011733882515,945.4221005565785,0,0
TXN00005598,2024-05-11 00:34:00,42.66285192524321,16,2,0,Grocery,USSD,India,0,4,46,164,0,26-35,2258,0,0.4325352554195355,0.5841404471251956,0.9440730670437925,2.295101047728982,-0.5099665862981401,3792.08598547689,357.164239687887,0,0
TXN00005599,2024-07-18 18:27:00,12.765193938876237,18,0,0,Travel,Mobile App,India,0,2,48,1056,0,55+,2666,1,0.2403245847896911,0.08401674890078314,0.2917119305286813,3.2597849680313478,-0.10990837219799833,215.8160399792855,824.9608807648483,0,0
TXN00005600,2024-07-07 08:23:00,6.946088849001654,5,4,0,Fuel,Mobile App,India,1,9,23,82,0,55+,582,1,0.18527202562605483,0.5525533268183866,0.07598320583696727,4.727018353452803,-0.22187674159608536,1818.0843323005922,714.567490486957,1,0
TXN00005601,2024-08-12 05:10:00,184.19823471077422,4,3,0,ATM,Mobile App,Abroad,0,4,33,154,1,55+,2225,0,0.6091120745469696,0.8024306220613534,0.2767686970639185,2.00265613616557,-0.4272618805776642,542.2502546708656,661.6297002810898,1,1
TXN00005602,2024-09-03 13:30:00,92.57048082091636,4,3,1,Grocery,Mobile App,India,0,9,22,592,0,36-45,2261,1,0.03802452968884262,0.640058873871071,0.9610731427072317,6.321587671824428,-0.14255632820630507,2022.7832211753962,742.1853201752251,0,0
TXN00005603,2024-07-12 12:36:00,4.587974416400492,7,4,0,Restaurant,Web,India,0,6,11,984,0,46-55,2989,0,0.40930672232666243,0.5578246455584636,0.3305305559357601,1.2034587078610357,-0.04307797375658981,2762.632722056495,903.9495002025583,1,0
TXN00005604,2024-11-26 06:13:00,1405.8642806937223,5,3,0,Online Shopping,Mobile App,Abroad,0,7,48,427,1,26-35,231,1,0.8073375168127426,0.684820022187479,0.30210467327746693,6.229222831141542,-1.6547939477031508,1891.2490942999602,533.4947464220237,0,1
TXN00005605,2024-01-30 23:22:00,15.123098102432808,17,0,1,Healthcare,Mobile App,India,1,7,23,1158,1,36-45,182,0,0.9278501477288278,0.34780033932345444,0.22220516870971374,2.4558098152732155,1.0593636368623827,2998.547060993505,18.76380796681898,1,0
TXN00005606,2024-07-08 22:17:00,0.6379427736864869,8,3,1,Online Shopping,Mobile App,India,0,1,16,820,1,26-35,3168,1,0.25395345371062505,0.6115716288543843,0.4222172177372605,4.464882679669271,1.9906228804636301,372.95978658746776,222.2872519197443,1,0
TXN00005607,2024-03-18 23:53:00,1161.2692090117648,13,4,0,Fuel,Web,India,1,6,4,316,0,26-35,2028,0,0.776744580239701,0.0597031560343988,0.2875826315550286,0.5937096247425019,0.09762163129333222,439.6026887872861,493.2126845736788,1,0
TXN00005608,2024-01-20 18:37:00,44.47448273124532,13,4,0,Restaurant,Mobile App,India,0,3,9,590,0,46-55,670,0,0.2502263572686414,0.28235065985951036,0.26563609837192437,6.859505995210217,-0.15428286419968795,3223.4546362276233,494.0079181068849,0,0
TXN00005609,2024-02-29 23:33:00,130.18300613961333,19,5,0,Grocery,Mobile App,India,0,3,42,1108,0,36-45,270,0,0.25386101495505287,0.16266151209441293,0.8069048623224004,4.5454286915548945,-0.44780954959726166,4261.974529841817,627.3824986403733,0,0
TXN00005610,2024-02-17 11:19:00,1547.7731363694386,13,4,0,Travel,Mobile App,India,0,8,14,895,0,55+,2389,1,0.39121859312534624,0.7817306440356112,0.3241291518735929,4.280416265403238,-0.09555310898652293,2691.6245339303377,508.55044799510773,0,0
TXN00005611,2024-11-07 04:16:00,7.350417403817422,16,1,1,Travel,POS Terminal,India,0,6,13,346,0,46-55,669,1,0.14320711891287718,0.11498647757659874,0.20715622223810914,4.269281458013967,-2.2043322554272153,2147.4080365323252,212.26720256848063,1,0
TXN00005612,2024-04-09 23:48:00,142.4044002144239,1,6,0,Restaurant,Mobile App,India,0,4,44,1008,0,26-35,300,1,0.21681300665327774,0.7060957088071291,0.6858245604650341,3.0495909474175478,0.6492724760459291,3778.7606355669345,485.3228184787467,0,0
TXN00005613,2024-03-28 14:30:00,572.8687817451413,13,0,0,Restaurant,Mobile App,India,0,4,38,556,0,46-55,2837,0,0.42381223991580885,0.37584782871132716,0.0906864905414374,7.11407467078699,1.622041333101302,4695.942177952251,473.00502302033175,1,0
TXN00005614,2024-11-25 02:39:00,8.423106024816597,21,4,0,Fuel,USSD,India,0,6,15,1146,0,18-25,3053,0,0.7285464122146098,0.4387803370455817,0.23445254669151583,3.9081750223296328,0.058091421622167946,4242.539256097739,470.03840302988687,1,0
TXN00005615,2024-08-03 03:00:00,1013.6507245241534,20,5,0,Grocery,USSD,India,0,8,22,920,0,18-25,616,0,0.6337271458414876,0.6806422690480897,0.6785123354813516,6.740365511700129,-0.6991583952547324,522.9147122078365,718.6283943060813,1,0
TXN00005616,2024-11-20 09:43:00,3.259848234831855,11,0,0,Fuel,Mobile App,India,1,5,48,1095,0,26-35,1686,0,0.1809921454161656,0.8215549477746791,0.22418186463555967,3.361731714084834,0.5799731380738136,2543.5242315852324,412.2222687249641,1,0
TXN00005617,2024-08-31 19:00:00,45.11749632649164,22,5,1,Grocery,Web,India,0,9,22,1347,0,46-55,222,1,0.1224579351195354,0.3757205512088493,0.023177954996989825,2.917153183175864,0.18643529695981728,354.2782123061242,735.8100747833344,1,0
TXN00005618,2024-03-15 23:27:00,6.355536301006313,15,1,1,ATM,Mobile App,India,0,6,15,808,0,55+,112,1,0.19044303931566087,0.14517533770253555,0.7830373075120927,1.8586051406686825,0.028255482563787918,2076.030289415806,150.52862627065244,0,0
TXN00005619,2024-03-06 14:15:00,219.57323774246717,21,0,0,Travel,Mobile App,India,0,3,32,90,0,36-45,1319,0,0.2822561637639479,0.6099505308916895,0.357827468873924,3.9562325556262623,-1.685166233628028,2906.300175482794,29.999448333975167,1,0
TXN00005620,2024-11-16 04:23:00,7.9185763047722295,5,2,0,ATM,Mobile App,India,1,8,49,660,1,55+,2545,0,0.40882221423321263,0.9450234052382506,0.46802521885349624,9.05782736962861,1.0193688983376936,777.1350203222322,113.19751590906768,0,0
TXN00005621,2024-05-01 19:25:00,15.885106210073005,17,6,0,Healthcare,Mobile App,India,1,7,15,409,0,36-45,1766,0,0.8764562448737027,0.19196562550945473,0.5566400277156797,5.922688272560898,1.6996721118722076,1428.304075873937,512.2369823769789,0,0
TXN00005622,2024-06-15 10:06:00,20.80452850139185,5,6,0,Online Shopping,Mobile App,Abroad,0,8,1,1246,1,55+,804,1,0.0174938040467566,0.4799287443410152,0.5784833264501674,3.3940703814560456,1.8430687476428707,4968.625243193434,507.38183577556504,0,1
TXN00005623,2024-05-11 21:37:00,4.933892038615873,1,1,0,Fuel,Mobile App,India,0,4,29,238,0,26-35,2575,0,0.6404488934847619,0.05344931885847948,0.018679212977293247,5.014086457864097,-0.936576169647319,3720.65379002056,720.9004205693808,0,0
TXN00005624,2024-11-23 23:52:00,11.776073055151839,12,1,0,ATM,USSD,India,0,0,33,1184,0,55+,2903,1,0.10866844983365198,0.22929930353868289,0.8219435799298267,5.001519019338408,-2.108816368644763,2649.288739367691,25.79529883027165,0,0
TXN00005625,2024-09-24 08:47:00,98.94075770063048,5,3,0,Travel,Mobile App,Abroad,0,7,39,839,1,26-35,1961,1,0.7536283267819117,0.5777897392238635,0.2453179702344086,6.185528326261101,0.18010991630691567,4577.755702912429,172.35300308674096,1,1
TXN00005626,2024-02-12 11:52:00,44.68188820607121,7,4,0,Healthcare,Mobile App,India,0,7,34,564,1,26-35,341,1,0.9302867316865786,0.6549164875955864,0.6630611882788838,6.3454831583851234,0.6349861365926481,3433.6871819676194,508.6741274650183,0,0
TXN00005627,2024-05-13 03:58:00,57.47165055532634,4,1,0,Entertainment,USSD,Abroad,0,6,26,213,1,26-35,564,0,0.03083367412566196,0.20849993573337833,0.6520386367199006,5.084495051460584,-0.6255008134986986,1943.573306482669,961.5780229359278,0,1
TXN00005628,2024-06-12 07:21:00,14.39547295070553,0,6,1,Travel,Mobile App,India,0,6,47,817,0,26-35,1796,1,0.8839195292325723,0.8911265436943147,0.6555783368191218,9.233818802765569,0.36936257793746147,426.2328286508862,223.3347852102503,1,0
TXN00005629,2024-07-17 19:27:00,26.78744706458035,8,0,1,Travel,Mobile App,India,0,4,35,279,0,36-45,3334,0,0.640793660837998,0.7408790194766414,0.9280627542886672,2.7604124071860388,1.2631441062158533,4947.188500766528,536.6744753117623,0,0
TXN00005630,2024-03-15 08:04:00,2.2906330869723703,7,2,0,Restaurant,USSD,India,0,7,29,1363,0,36-45,2269,1,0.5319926824883251,0.6394929856734456,0.4566973228106138,1.4776005140786825,-3.271455632316432,2046.9802050710935,561.389080325833,0,0
TXN00005631,2024-12-16 19:33:00,31.345081253294772,4,0,0,Restaurant,Mobile App,Abroad,0,2,35,223,1,46-55,2561,1,0.5603180590998692,0.1568902335765372,0.5151235157061345,7.127491152588282,1.2769844193190683,508.3663471093884,783.4778138386097,1,1
TXN00005632,2024-05-05 17:42:00,35.039523272368136,4,6,1,ATM,Web,India,0,4,32,1195,0,26-35,1143,1,0.9178080312590333,0.4341573552206285,0.11842094004562886,3.9789640401697106,0.2836624223392826,2046.4493898601593,704.3699378803561,1,0
TXN00005633,2024-11-12 17:44:00,98.36783580957946,12,0,1,Fuel,Web,India,0,9,0,560,0,55+,1245,0,0.182334955657105,0.818768595946381,0.34585986117388423,3.7561131465486564,0.38662975145725237,2060.082924772571,919.3561155254507,1,0
TXN00005634,2024-02-18 03:51:00,77.05546724855004,13,2,0,Online Shopping,Mobile App,India,0,9,32,130,1,46-55,197,0,0.04069357789089423,0.6540317175531722,0.017572018940238632,1.8026358153189885,-0.21285107280112855,2325.1703334482395,559.6179229931485,1,0
TXN00005635,2024-12-06 16:28:00,4.683475100601626,3,5,0,Healthcare,Mobile App,India,0,8,1,1218,0,36-45,1255,1,0.8738676749886211,0.0030318667529101173,0.32560007000086444,3.204519535841932,0.6079335836905404,3594.6438220031346,614.5864753054761,0,0
TXN00005636,2024-06-11 13:25:00,128.45447112938706,16,3,0,Restaurant,Mobile App,India,0,7,11,1227,0,55+,635,0,0.585860006191905,0.24078633030337615,0.502246473629878,1.174441484293763,2.1079774108219462,126.29128676806651,179.47718542626822,0,0
TXN00005637,2024-12-11 21:35:00,69.72092324555274,8,6,1,Online Shopping,Web,India,0,8,14,707,0,18-25,3464,0,0.15502734490796577,0.7362761326832968,0.062384732790795816,5.45390343014086,-2.2777474748101825,2744.1341678870426,435.5507279523718,0,0
TXN00005638,2024-02-18 19:49:00,2224.231224306203,3,4,1,Restaurant,Mobile App,Abroad,1,7,6,23,1,55+,1538,1,0.7017523029767904,0.3921800509229859,0.675135740295118,3.7057136095241887,-0.4385009345309308,1237.9559459431216,977.3299305166062,0,1
TXN00005639,2024-03-23 17:56:00,2.74889254855875,14,6,0,Healthcare,Mobile App,India,0,5,2,978,0,26-35,1437,0,0.9067830441511191,0.4463195134940118,0.4446444871566201,7.5494375514825025,-2.1714575749644056,4180.508630577071,142.23251724197382,1,0
TXN00005640,2024-08-22 19:44:00,91.7955965436772,4,1,1,Grocery,Mobile App,Abroad,0,6,6,504,1,18-25,3335,0,0.012852156066239018,0.43003216003414935,0.06511901412493837,7.658549217995668,1.0649842172315584,1807.3986955798248,711.9137297114049,1,1
TXN00005641,2024-11-02 20:08:00,429.49614707030946,3,4,0,Travel,Mobile App,India,0,5,44,1226,0,26-35,3646,1,0.6500617428070385,0.7331045973944615,0.43533391727366677,3.8842141294918653,-0.9665806808516505,1626.3131535688888,269.22573827639263,0,0
TXN00005642,2024-01-15 23:36:00,30.179058477425354,1,3,0,ATM,USSD,India,1,1,6,59,0,36-45,976,0,0.3675456205419767,0.3723937314941004,0.14611638786277004,7.141413741409839,0.051776237637028405,948.2452537661693,755.138336569476,1,0
TXN00005643,2024-05-08 03:35:00,8.785374582835347,12,5,0,Fuel,Mobile App,India,1,0,48,607,0,26-35,3547,0,0.07304635215170352,0.7291231223459587,0.8420063102021068,1.8283069398466194,1.5958132038174266,4771.52800088215,291.034524340831,0,0
TXN00005644,2024-01-19 10:52:00,10.674716780456826,3,2,0,Restaurant,POS Terminal,India,0,0,15,208,0,26-35,3465,0,0.343566810938154,0.9106646165884151,0.516760054150033,4.73522635149834,-0.2952784415043863,3498.03253995863,538.3984044598288,0,0
TXN00005645,2024-07-13 12:12:00,507.2580487803489,3,4,1,ATM,Mobile App,Abroad,0,6,46,1280,1,26-35,2945,0,0.9332346136945536,0.1395444703024663,0.5749198386055633,5.455484251735337,0.8020114628487491,3393.5246824015844,363.94022446811994,1,1
